Item	Bezeichnung	ist ein	lat	lon	Straße
Q67015448	Schule Knauerstraße	Grundschule	53.590120	9.990440	
Q101111269	Schule Koppel	Schulgebäude	53.559680	10.013240	Koppel 96-98
Q1335750	Schule Krausestraße	Ganztagsschule	53.580833	10.057500	Krausestraße 53
Q72712047	Schule Krohnstieg	Grundschule	53.647650	10.000000	Krohnstieg 107
Q96143243	Schule Kroonhorst	Grundschule	53.588900	9.846050	Kroonhorst 25
Q104243476	Schule Kurdamm	Schulgebäude	53.494940	9.991790	Kurdamm 8
Q109744410	Schule Königstraße	Schulgebäude	53.548100	9.946780	Struenseestraße 20-32
Q105111671	Schule Ladenbeker Weg	Schulgebäude	53.493620	10.186550	Ladenbeker Weg 13, 21033 Hamburg
Q96472977	Schule Laeiszstraße	Schulgebäude	53.559090	9.969670	Laeiszstraße 12
Q96747194	Schule Langbargheide	Grundschule	53.596460	9.890540	Langbargheide 40
Q108892593	Schule Lange Striepen	Grundschule	53.476860	9.885970	Lange Striepen 51
Q84311026	Schule Langenfort	Schulgebäude	53.599320	10.048780	
Q105964811	Schule Lehmkuhlenweg	Grundschule	53.584650	9.790490	Lehmkuhlenweg 19
Q66475528	Schule Lehmweg 14	Schulgebäude	53.580090	9.977230	
Q104163467	Schule Leuschnerstraße	Grundschule	53.496760	10.206700	Leuschnerstraße 13
Q101419944	Schule Lienaustraße	Schulgebäude	53.629240	10.126040	Lienaustraße 32
Q96193592	Schule Lohkampstraße	Schulgebäude	53.612530	9.887770	
Q96196008	Schule Lohmühlen	Schulgebäude	53.558130	10.016200	Rostocker Straße 41
Q101147276	Schule Lokstedter Damm	Förderschule für Behinderte	53.607240	9.971340	Lokstedter Damm 38
Q77401082	Schule Ludwigstraße	Schulgebäude	53.559770	9.965840	Ludwigstraße 7-9
Q108749847	Schule Luruper Hauptstraße	Grundschule	53.590550	9.872920	Luruper Hauptstraße 131/133
Q67080552	Schule Lutterothstraße	Grundschule	53.581390	9.953220	Lutterothstraße 34/36
Q96621117	Schule Lutterothstraße 78-80	Schulgebäude	53.581920	9.946440	Lutterothstraße 78-80
Q66317581	Schule Lämmersieth	Grundschule	53.587860	10.060670	
Q113827709	Schule Löwenstraße	Schulgebäude	53.587210	9.974070	Löwenstraße 58
Q96481418	Schule Marckmannstraße	Förderschule für Behinderte	53.535420	10.038910	Marckmannstraße 60
Q90544408	Schule Maretstraße	Schule	53.454100	9.981890	Maretstraße 50
Q105582402	Schule Margit-Zinke-Straße	Schulgebäude	53.486640	10.166620	Margit-Zinke-Straße 7-11
Q107292980	Schule Marmstorf	Grundschule	53.438520	9.963970	Ernst-Bergeest-Weg 54
Q105973722	Schule Marschweg	Grundschule	53.584330	9.761930	Marschweg 10
Q105822402	Schule Max-Eichholz-Ring	Grundschule	53.507080	10.217050	Max-Eichholz-Ring 25
Q104120358	Schule Mendelstraße	Grundschule	53.506240	10.193310	Mendelstraße 6
Q109348553	Schule Mittlerer Landweg	Grundschule	53.499060	10.133010	Mittlerer Landweg 48
Q87812665	Schule Molkenbuhrstraße	Grundschule	53.589350	9.926140	Molkenbuhrstraße 2
Q73383505	Schule Moorflagen	Grundschule	53.642060	9.944210	
Q106223142	Schule Moorkamp	Schulgebäude	53.569770	9.966370	Moorkamp 3
Q108380256	Schule Musäusstraße	Grundschule	53.579770	9.812280	Musäusstraße 29
Q99769685	Schule Möllner Landstraße	Schulgebäude	53.537340	10.120370	Oberschleems 9
Q108133568	Schule Müssenredder	Grundschule	53.654700	10.066820	Müssenredder 61
Q66424652	Schule Nettelnburg	Grundschule	53.480300	10.194970	Fiddigshagen 11
Q72713589	Schule Neubergerweg	Grundschule	53.667690	10.003800	Neubergerweg 2
Q99175818	Schule Neuhof	Schulgebäude	53.513780	9.968340	Neuhöfer Damm 95
Q109004347	Schule Neuland	Grundschule	53.468800	10.037500	Neuländer Elbdeich 241
Q96349042	Schule Neustädter Straße	Schulgebäude	53.553710	9.980910	Neustädter Straße 60
Q108923231	Schule Neuwiedenthaler Straße	Förderschule	53.476160	9.864890	Neuwiedenthaler Straße 4
Q83705929	Schule Niekampsweg	Schulgebäude	53.608520	9.896660	Niekampsweg 25
Q106421247	Schule Niendorfer Marktplatz	Schulgebäude	53.617780	9.947700	Niendorfer Marktplatz 5-7
Q97727037	Schule Nydamer Weg	Grundschule	53.617600	10.154310	Nydamer Weg 44
Q107245637	Schule Nymphenweg	Förderschule für Behinderte	53.440580	9.970670	Nymphenweg 20
Q102225456	Schule Ochsenwerder	Schule in öffentlicher Trägerschaft	53.472450	10.073500	Elversweg 44
Q72800715	Schule Ohkamp	Grundschule	53.636690	10.021930	Ohkampring 13
Q66207487	Schule Ohlenkamp	Schulgebäude	53.567330	9.886400	Ohlenkamp 15A
Q108900958	Schule Ohrnsweg	Grundschule	53.471110	9.816790	Ohrnsweg 52
Q84562959	Schule Oppelner Straße	Grundschule	53.573390	10.144460	Oppelner Straße 45
Q96106972	Schule Osdorfer Weg	Grundschule	53.567840	9.894210	
Q106600812	Schule Paracelsusstraße	Förderschule für Behinderte	53.597550	10.137380	Paracelsusstraße 30
Q91915261	Schule Perlstieg	Schulgebäude	53.504270	9.993940	Perlstieg 1
Q104033412	Schule Potsdamer Straße	Grundschule	53.583740	10.149520	Potsdamer Straße 6
Q96481746	Schule Pröbenweg	Förderschule für Behinderte	53.553400	10.050520	Pröbenweg 24
Q96309242	Schule Querkamp	Schulgebäude	53.556230	10.103540	Querkamp 68
Q98930377	Schule Rahewinkel	Schule in öffentlicher Trägerschaft	53.527730	10.153660	Rahewinkel 9
Q101007213	Schule Rahlstedter Höhe	Grundschule	53.600230	10.131160	Ahrenshooper Straße 1
Q106324234	Schule Rahlstedter Straße	Grundschule	53.604110	10.167200	Rahlstedter Straße 190
Q91915892	Schule Rahmwerder Straße	Grundschule	53.512520	10.019780	Rahmwerder Straße 3
Q66220777	Schule Ratsmühlendamm	Grundschule	53.626200	10.020940	
Q106641512	Schule Redderbarg	Grundschule	53.681100	10.103380	Redderbarg 46-48
Q105836264	Schule Reinbeker Redder	Förderschule für Behinderte	53.511960	10.205600	Reinbeker Redder 274
Q63425818	Schule Rellinger Straße	Grundschule	53.574170	9.942230	Rellinger Straße 13
Q99769207	Schule Rhiemsweg	Schulgebäude	53.554390	10.075150	Rhiemsweg 6
Q66424265	Schule Richardstraße	Grundschule	53.568460	10.040440	
Q91915328	Schule Rotenhäuser Damm	Grundschule	53.511290	9.991630	Rotenhäuser Damm 45
Q91915307	Schule Rotenhäuser Straße	Schulgebäude	53.505900	9.990030	Rotenhäuser Straße 67
Q89100083	Schule Rothestraße		53.548650	9.928980	Rothestraße 22
Q77038955	Schule Rungwisch	Grundschule	53.611350	9.911040	
Q81826230	Schule Rönneburg	Grundschule	53.438890	10.007930	
Q89559652	Schule Rönnkamp	Grundschule	53.646810	9.919510	Rönnkamp 3
Q89580733	Schule Röthmoorweg	Grundschule	53.627500	9.924760	Röthmoorweg 9
Q104120298	Schule Sander Straße	Grundschule	53.495660	10.218220	Sander Straße 11, 21029 Hamburg
Q105955363	Schule Sander Straße	Schulgelände	53.495660	10.218220	Sander Straße 11, 21029 Hamburg
Q108308191	Schule Scheeßeler Kehre	Grundschule	53.426690	9.987130	Scheeßeler Kehre 2
Q96080443	Schule Schenefelder Landstraße	Grundschule	53.577290	9.825440	
Q96654782	Schule Schierenberg	Schulgebäude	53.623760	10.147870	Schierenberg 50
Q104057104	Schule Schimmelmannstraße	Grundschule	53.571120	10.102760	Schimmelmannstraße 70
Q108901865	Schule Schnuckendrift	Grundschule	53.466870	9.838800	Schnuckendrift 21
Q99693647	Schule Schulbergredder 13	Schulgebäude	53.657480	10.081440	
Q110776825	Schule Schulbergredder 21a	Schulgebäude	53.659130	10.079260	Schulbergredder 21a
Q105755159	Schule Schulkamp	Schulgebäude	53.552600	9.847000	Schulkamp 1-3
Q106468643	Schule Schwarzenbergstraße	Förderschule für Behinderte	53.463290	9.974750	Schwarzenbergstraße 72
Q102114376	Schule Schwenckestraße 91-93	Schule in öffentlicher Trägerschaft	53.579770	9.950380	Schwenckestraße 91-93
Q73391939	Schule Sethweg	Grundschule	53.633830	9.943390	Sethweg 56
Q110103408	Schule Sieker Landstraße	Förderschule für Behinderte	53.606350	10.170800	Sieker Landstraße 18
Q107273539	Schule Sinstorfer Weg	Grundschule	53.430520	9.969750	Sinstorfer Weg 40
Q94575952	Schule Snitgerreihe	Schulgebäude	53.556870	10.072900	
Q107804901	Schule Sportplatzring	Schule	53.594750	9.930300	Sportplatzring 73
Q79122670	Schule St. Nikolai	Grundschule	53.588870	9.983840	Robert-Koch-Straße 15
Q98637369	Schule Steinadlerweg	Schulgebäude	53.552020	10.106940	Steinadlerweg 26
Q106508942	Schule Steinfeldtstraße	Förderschule für Behinderte	53.547320	10.101270	Steinfeldtstraße 1
Q67779294	Schule Stengelestraße	Grundschule	53.549610	10.094100	
Q98959575	Schule Sterntalerstraße	Grundschule	53.559680	10.111940	Sterntalerstraße 42, 22119 Hamburg
Q80689857	Schule Stockflethweg	Grundschule	53.678870	10.018870	Stockflethweg 160
Q85103561	Schule Strenge	Grundschule	53.636690	10.079040	Strenge 5
Q101552579	Schule Surenland	Grundschule	53.614000	10.106050	Bramfelder Weg 121
Q94939626	Schule Swatten Weg	Schulgebäude	53.599420	9.859100	
Q106634557	Schule Tatenberg	Schulgebäude	53.496040	10.076290	Hofschläger Weg 1
Q107972775	Schule Tegelweg	Schule in öffentlicher Trägerschaft	53.601300	10.108900	Tegelweg 104
Q66592721	Schule Telemannstraße	Schulgebäude	53.578360	9.952840	
Q100874534	Schule Tessenowweg	Schulgebäude	53.609150	10.027560	Tessenowweg 3
Q105333789	Schule Thadenstraße	Grundschule	53.556590	9.955770	Thadenstraße 147
Q2250978	Schule Tieloh	Schulgebäude	53.592831	10.051750	
Q93975098	Schule Tonndorf	Grundschule	53.587050	10.130250	Rahlaukamp 1a
Q79474336	Schule Tornquiststraße	Grundschule	53.573760	9.953260	
Q107972747	Schule Traberweg	Grundschule	53.597030	10.101110	Eckerkoppel 125
Q96075516	Schule Trenknerweg	Schulgebäude	53.547630	9.910470	Trenknerweg 136
Q66437907	Schule Turmweg	Grundschule	53.571400	9.992370	
Q111049882	Schule Uferstraße 10	Schulgebäude	53.570970	10.039040	Uferstraße 10
Q111043336	Schule Uferstraße 9	Schulgebäude	53.570900	10.037280	Uferstraße 9
Q95467122	Schule Veermoor	Schulgebäude	53.606880	9.875280	Veermoor 4
Q74423181	Schule Vizelinstraße	Grundschule	53.589180	9.950420	
Q109969508	Schule Von-Essen-Straße	Schulgebäude	53.576290	10.046100	Von-Essen-Straße 82-84
Q105582966	Schule Von-Moltke-Bogen	Schulgebäude	53.486330	10.160970	Von-Moltke-Bogen 40
Q108320018	Schule Voßberg	Schulgebäude	53.591940	10.010690	Voßberg 19-21
Q105728762	Schule Vörn Barkholt	Schulgebäude	53.652260	10.166910	Vörn Barkholt 6
Q105710596	Schule Wagnerstraße	Schulgebäude	53.571450	10.038700	Wagnerstraße 60
Q105714307	Schule Waitzstraße	Schulgebäude	53.559180	9.880170	Waitzstraße 31
Q98816419	Schule Weddestraße	Förderschule für Behinderte	53.547640	10.086650	Weddestraße 28
Q105975737	Schule Wedeler Landstraße	Schulgebäude	53.581600	9.762890	Wedeler Landstraße 2
Q80587537	Schule Wegenkamp	Grundschule	53.602980	9.923880	Wegenkamp 9
Q105836621	Schule Weidemoor	Förderschule für Behinderte	53.512530	10.159480	Weidemoor 1
Q106225778	Schule Weidenstieg	Schulgebäude	53.570020	9.963000	Weidenstieg 29
Q107453872	Schule Wentorfer Straße	Schulgebäude	53.487310	10.217780	Wentorfer Straße 13
Q96143223	Schule Wesperloh	Grundschule	53.575590	9.861450	Wesperloh 19
Q66424303	Schule Wielandstraße	Grundschule	53.570110	10.053710	
Q106528024	Schule Wildschwanbrook	Grundschule	53.628130	10.170710	Wildschwanbrook 9
Q90818602	Schule Windmühlenweg	Grundschule	53.566990	9.870120	Windmühlenweg 17
Q107352122	Schule Woellmerstraße	Schulgebäude	53.465420	9.959570	Woellmerstraße 1
Q104776808	Schule Wohlwillstraße	Schulgebäude	53.555290	9.963060	Wohlwillstraße 46
Q91915341	Schule Zeidlerstraße	Schule	53.510790	9.995230	
Q108666003	Schule Zeughausmarkt	Schulgebäude	53.548900	9.973720	Zeughausmarkt 32
Q106976842	Schule Zitzewitzstraße	Förderschule für Behinderte	53.562370	10.074300	Zitzewitzstraße 51
Q93221607	Schule Zollenspieker	Grundschule	53.401000	10.185100	Kirchenheerweg 223
Q96745681	Schule am Altonaer Volkspark	Schulgebäude	53.590760	9.883830	Vorhornweg 2
Q106574696	Schule am Baakenhafen	Grundschule	53.537760	10.013550	Baakenallee 33
Q83797487	Schule am Eichtalpark	Grundschule	53.581570	10.095880	Walddörferstraße 243
Q105734960	Schule am Park Mitte Altona	Schulgebäude	53.559810	9.936350	An der Kleiderkasse
Q105529704	Schule am Walde	Grundschule	53.697390	10.136260	Kupferredder 12
Q91318675	Schule an der Burgweide	Grundschule	53.487150	10.023780	Karl-Arnold-Ring 13
Q66382940	Schule auf der Uhlenhorst	Grundschule	53.577890	10.017810	
Q84411414	Schule auf der Veddel	Schulgebäude	53.526830	10.019520	Slomanstieg 1 – 3, 20539 Hamburg
Q106714154	Schule Öjendorfer Damm	Grundschule	53.567830	10.135620	Öjendorfer Damm 8
Q62009011	Schulenbek	Fließgewässer	53.562253	10.053953	
Q877586	Schulenbrooksbek	Fluss	53.484000	10.215800	
Q102271786	Schulhaus Bogenstraße 59	Schulgebäude	53.575510	9.970650	Bogenstraße 59
Q106229543	Schulstandort Bundesstraße 94	Schule	53.572450	9.968440	Bundesstraße 94
Q69997193	Schulstandort Holstenhof	Schulgebäude	53.566570	10.104400	
Q100346301	Schulstandort Neumoorstück	Schulgebäude	53.478540	9.867620	Neumoorstück 1
Q69392493	Schulstandort Poppenbüttler Stieg	Schulgebäude	53.645210	10.050780	
Q31322341	Schwarze Berge	Hügel	53.450000	9.883333	
Q76307328	Schwarzenbergbrunnen	Zierbrunnen	53.465072	9.972662	
Q2255344	Schweenssand	Naturschutzgebiet	53.471667	10.014722	
Q110699500	Schweinemarkt	Marktplatz	53.551347	10.005342	
Q77075769	Schweißtechnische Lehr- und Versuchsanstalt Nord	Bildungseinrichtung	53.458253	9.995091	
Q102076317	Schwenckestraße 98-100	Schulgebäude	53.580460	9.951590	Schwenckestraße 98-100
Q101436370	Schwimmdock Dock 10	Schwimmdock	53.543028	9.960667	
Q101436371	Schwimmdock Dock 11	Schwimmdock	53.542500	9.956222	
Q1602176	Schön Klinik Hamburg Eilbek	Krankenhaus	53.577222	10.053889	
Q104244416	Schönenfelder Wettern	Wetterung	53.496470	10.016041	
Q106521764	Sedanstraße 19	Universitätsgebäude	53.569230	9.977730	Sedanstraße 19
Q2264441	See Hinterm Horn	See	53.472749	10.155168	
Q328859	Seebek	Fluss	53.590023	10.065429	
Q2265353	Seemannsclub Duckdalben	Seemannsmission	53.520449	9.921470	
Q32732328	Seemannshöft	Landspitze	53.533333	9.883333	
Q63373189	Seemannskirche St. Clemens	Kirchengebäude	53.544546	9.945525	
Q64848309	Seemannsmission Altona	Seemannsmission	53.544547	9.945525	
Q87769945	Seemannspfarramt der Nordkirche	Seemannsmission	53.544547	9.945525	
Q11948015	Seesreingraben	Fließgewässer	53.625706	9.951661	
Q2265712	Seevekanal	Kanal	53.408719	10.043825	
Q23774735	Segelflugplatz Boberg	Segelfluggelände	53.514722	10.144167	
Q879725	Sender Billwerder-Moorfleet	Sendeanlage	53.519167	10.102778	
Q111537282	Senioren- und Pflegeheim “Lupine”	Pflegeheim	53.580860	9.863440	Lupinenweg 12
Q2279838	Shopping-Center Hamburger Meile	Einkaufszentrum	53.573333	10.031667	Hamburger Straße 27, 22083 Hamburg
Q111600518	Sieberlingstraße 7	Gebäude	53.551380	9.844290	Sieberlingstraße 7
Q104245114	Siedenfelder Wettern	Wetterung	53.495246	10.022143	
Q26836288	Siedlung Mechelnbusch	Gebäude-Ensemble	53.579290	9.754880	
Q21042132	Siedlung Sonnenland	Siedlung	53.536047	10.136269	
Q1466024	Siegessäule	Siegessäule	53.546306	9.935389	
Q2284605	Sievertsche Tongrube	Naturdenkmal in Deutschland	53.644444	10.056389	
Q3534	Sinstorf	Ortsteil	53.423900	9.980690	
Q108311059	Sinstorfer Kirchweg 2	Schulgebäude	53.424100	9.980070	Sinstorfer Kirchweg 2
Q79791281	Sitzende	Skulptur	53.587271	10.067061	Alter Teichweg, 22049 Hamburg
Q11949949	Skagerrakkanal	Kanal	53.611814	10.009167	
Q19964149	Skulptur im Laeiszhof	Skulptur	53.547740	9.992260	
Q109329355	Skulptur vor dem Danske Hus	Skulptur	53.547870	10.000610	
Q105546841	Skywalk Bahnhof Elbbrücken	Gebäudebrücke	53.535170	10.024330	
Q112075258	Slipanlage Entenwerder	Slipanlage	53.529889	10.038427	
Q2302679	Sophie-Barat-Schule	Schule	53.562130	9.995420	Warburgstraße 39
Q114876823	Sophienterrasse 14	Gebäude	53.576150	9.996050	Sophienterrasse 14
Q111264405	Sophienterrasse 1a	Gebäude	53.576590	9.994350	Sophienterrasse 1a
Q1532074	Soul Kitchen	Veranstaltungsort	53.512209	9.982679	
Q15128885	Sowjetische Kriegsgräberstätte Hamburg-Bergedorf	Friedhof	53.478431	10.254037	
Q2305637	Sozialgericht Hamburg	Sozialgericht	53.556667	9.988889	
Q2305971	Sozialtherapeutische Anstalt Hamburg-Bergedorf	Sozialtherapeutische Anstalt	53.490111	10.210556	
Q61858641	Spadenland	Landschaftsschutzgebiet	53.484981	10.054422	
Q2420	Spadenland	Stadtteil von Hamburg	53.487778	10.057778	
Q2308634	Speicherstadtmuseum	Museum	53.544750	9.996611	
Q1521070	Spicy’s Gewürzmuseum	Nahrungsmittelmuseum	53.543164	9.989597	
Q28066612	Spiegel-Kantine	Innenraum	53.551111	10.009444	
Q2310135	Spielbudenplatz	Platz	53.549564	9.964750	
Q86828291	Spirituosen- und Likörfabrik Louis Hilke	Gebäude	53.463528	9.984333	
Q110944071	Sporthalle Hermann-Ruge-Weg	Turnhalle	53.637900	10.032160	Hermann-Ruge-Weg 23
Q1611199	Sportpark Eimsbüttel	Fußballstadion	53.590389	9.943528	
Q836160	Sportplatz am Rothenbaum	Fußballstadion	53.571769	9.990544	
Q19964161	Sportwerk Hamburg	Sportstätte	53.590389	9.943528	
Q51846171	Spreehafen	Dock	53.520719	9.994336	
Q91241367	Spritzenplatz	Platz	53.551400	9.930500	
Q2314891	Spökelburg	Burg	53.535666	10.110029	
Q105516171	St. Annen	Kirchengebäude	53.680555	9.999388	
Q110774946	St. Annenfleet	Kanal	53.544419	9.996917	
Q28171313	St. Anschar (Hamburg-Eppendorf)	Kirchengebäude	53.598670	9.982360	
Q108566848	St. Antonius-Kirche	Kirchengebäude	53.599000	9.996380	Alsterdorfer Straße 73/75
Q78491795	St. Bernard	Kirchengebäude	53.655227	10.098648	Langenstücken 40
Q2801514	St. Bonifatius	Pfarrkirche	53.504380	9.985900	
Q2317633	St. Bonifatius	Pfarrkirche	53.577667	9.957583	
Q108566801	St. Bruder Konrad	Kirchengebäude	53.594680	9.853120	Am Barls 238
Q1425902	St. Erich	Filialkirche	53.536111	10.038056	
Q1560	St. Georg	Stadtteil von Hamburg	53.555130	10.012310	
Q874288	St. Gertrud	Kirchengebäude	53.567222	10.027778	
Q1452652	St. Johannis	Kirchengebäude	53.559722	9.953056	
Q879271	St. Johannis	Kirchengebäude	53.570833	9.993333	
Q2319467	St. Johannis	Kirchengebäude	53.457778	9.981111	
Q108566863	St. Johannis	Kirchengebäude	53.610960	10.063320	
Q11722102	St. Johannis (Hamburg-Eppendorf)	Kirchengebäude	53.592500	9.993333	
Q1381959	St. Joseph	Pfarrkirche	53.573292	10.074420	
Q1422348	St. Lukas	Kirchengebäude	53.634167	10.018889	
Q799877	St. Marien	Kirchengebäude	53.622222	10.026944	
Q108566867	St. Marien	Kirchengebäude	53.550871	9.925228	
Q2321011	St. Markus	Kirchengebäude	53.582167	9.973889	
Q55743883	St. Martinus	Kirchengebäude	53.591750	9.983194	
Q16218469	St. Maximilian Kolbe	Filialkirche	53.498056	10.013333	
Q19964010	St. Michael	Kirchengebäude	53.482778	10.225278	
Q1455043	St. Nicolai	Pfarrkirche	53.429444	10.269722	
Q104247467	St. Olaf	Kirchengebäude	53.553583	10.098222	
Q1259001	St. Pankratius	Kirchengebäude	53.475833	10.085000	
Q1481182	St. Pankratius	Pfarrkirche	53.520600	9.810720	Organistenweg
Q1556	St. Pauli	Stadtteil von Hamburg	53.556944	9.963889	
Q1607806	St. Peter	Kirchengebäude	53.607389	9.976472	
Q1679407	St. Sophien	Pfarrkirche	53.579643	10.034821	
Q2801591	St. Stephan	Pfarrkirche	53.590278	10.083889	
Q109406407	St. Thomas Morus	Kirchengebäude	53.592839	9.936237	
Q2323379	St. Trinitatis	Hauptkirche	53.548333	9.950278	
Q114509488	St.-Annen-Kirche	Kirchengebäude	53.547519	10.022467	
Q460264	St.-Pauli-Elbtunnel	Straßentunnel	53.544000	9.966500	
Q458970	St.-Pauli-Landungsbrücken	Pier	53.546111	9.966667	
Q28738592	Staatliche Fachschule für Sozialpädagogik, Bibliothek	Bibliothek	53.571410	10.038800	Wagnerstraße 60 (Fröbelseminar), 22081 Hamburg
Q2250980	Staatliche Handelsschule mit Wirtschaftsgymnasium Wendenstraße	Schule	53.548981	10.033939	
Q96176846	Staatliche Jugendmusikschule Hamburg	Musikschule	53.571930	9.993580	Mittelweg 42
Q21040682	Staatliches Abendgymnasium mit Abendschule St. Georg, Hamburg	Abendgymnasium	53.558137	10.016546	Rostocker Straße 41
Q2324644	Staats- und Universitätsbibliothek Hamburg	Universitätsbibliothek	53.564860	9.985190	Von-Melle-Park 3, 20146 Hamburg
Q1487017	Staatsarchiv der Freien und Hansestadt Hamburg	Archiv	53.575000	10.068889	Kattunbleiche 19, 22041 Hamburg
Q106804613	Staatspolizeiaußenstelle Cuxhaven	Ort des Gestapoterrors	53.860825	8.701892	
Q1627588	Stadion Hoheluft	Fußballstadion	53.587222	9.969722	
Q107997406	Stadtbahnstraße 8	Gebäude	53.654370	10.109140	Stadtbahnstraße 8
Q1268327	Stadtcafé Ottensen	Gebäude	53.554137	9.919651	
Q28661148	Stadthalle Hamburg	Mehrzweckhalle	53.592180	10.029550	
Q24547996	Stadthausbrücke	Straßenbrücke	53.550663	9.985810	
Q1748381	Stadthaushotel Hamburg Altona	Hotel	53.558111	9.949167	
Q19309458	Stadtlagerhaus	Mehrfamilienwohnhaus	53.544354	9.950172	
Q72820633	Stadtparkturm	Bürogebäude	53.605750	10.011490	
Q76633488	Stadtteilarchiv Ottensen e.V.	Archiv	53.555203	9.929620	Zeißstraße 28, 22765 Hamburg
Q1743806	Stadtteilschule Bahrenfeld	Stadtteilschule	53.568330	9.908803	
Q106646678	Stadtteilschule Bergstedt	Stadtteilschule	53.671930	10.137060	Volksdorfer Damm 218
Q95996025	Stadtteilschule Blankenese	Stadtteilschule	53.564800	9.823000	Frahmstraße 15
Q2328167	Stadtteilschule Eppendorf	Schule	53.587499	9.974966	Löwenstraße 58, 20251 Hamburg
Q94696233	Stadtteilschule Finkenwerder	Stadtteilschule	53.532130	9.875410	Norderschulweg 14
Q108732863	Stadtteilschule Lurup	Schulgebäude	53.590330	9.869820	Flurstraße 15
Q65920862	Stadtteilschule Mümmelmannsberg	Stadtteilschule	53.531020	10.148450	Mümmelmannsberg 75
Q112136953	Stadtteilschule Niendorf, Hauptstandort	Schulgebäude	53.633589	9.951839	Paul-Sorge-Straße 133-135
Q65966865	Stadtteilschule Oldenfelde	Stadtteilschule	53.612500	10.158060	
Q21040646	Stadtteilschule Richard-Linde-Weg	Schule	53.500270	10.189380	Richard-Linde-Weg 49, 21033 Hamburg
Q66133391	Stadtteilschule Rissen	weiterführende Schule	53.580040	9.751130	
Q70214017	Stadtteilschule St. Georg	Stadtteilschule	53.557660	10.016960	
Q2328170	Stadtteilschule Stellingen	Stadtteilschule	53.585461	9.941231	Brehmweg 60, 22527 Hamburg
Q91444721	Stadtteilschule Stübenhofer Weg	weiterführende Schule	53.483120	10.016790	Stübenhofer Weg 20a
Q105712546	Stadtteilschule Walddörfer	Stadtteilschule	53.653350	10.173810	
Q2328173	Stadtteilschule Winterhude	Schule	53.587211	10.027511	Meerweinstraße 26 – 28, 22303 Hamburg
Q1791214	Stadtteilschule am Hafen	Stadtteilschule	53.553592	9.981814	
Q28949662	Stadtteilschule am Heidberg	Stadtteilschule	53.670681	10.028734	Tangstedter Landstraße 300
Q98438112	Stadtteilschule Öjendorf	Stadtteilschule	53.541780	10.129710	Öjendorfer Höhe 12
Q61484356	Stadttheater Altona	Theatergebäude	53.548360	9.943130	Königstraße 166, Hamburg-Altona
Q61658221	Stadttheater Harburg	Theatergebäude	53.461010	9.973610	Kerschensteinerstraße, Harburg an der Elbe, Hamburg
Q1668883	Stahlberg Stiftung	Stiftung	53.426680	9.998576	
Q1971333	Stapelfelder Moor	Naturschutzgebiet	53.587130	10.196278	
Q110779079	Stapelfelder Straße 7	Schulgebäude	53.605880	10.168800	Stapelfelder Straße 7
Q28913781	Statue von Ditmar Koel	Statue	53.547222	9.970833	
Q11950341	Steendiekkanal	Kanal	53.541002	9.865903	
Q18681338	Steenkampsiedlung	Siedlung	53.571000	9.886400	
Q1824	Steilshoop	Bezirk in Hamburg	53.610278	10.059167	
Q1537772	Stein von Othmarschen	Findling	53.550600	9.899170	
Q2339480	SteinZeiten (Museum)	Museum	53.547444	9.986583	
Q1272996	Steinfurths Diek	See	53.535556	10.150278	
Q1800902	Steintor	Platz	53.552100	10.009389	
Q2341724	Steintorfriedhöfe	Friedhof	53.553331	10.006742	
Q1582	Steinwerder	Stadtteil von Hamburg	53.534444	9.957222	
Q110667594	Stele	Skulptur	53.566960	9.982870	
Q11950347	Stellau (Wandse)	Fluss	53.600744	10.155423	
Q1621	Stellingen	Stadtteil von Hamburg	53.592200	9.928700	
Q17326416	Stellmoorer Quellfluss	Fluss	53.614850	10.164770	
Q1632531	Stellmoorer Tunneltal	Naturschutzgebiet	53.626826	10.177288	
Q60666122	Stellmoorer Tunneltal/Höltigbaum	FFH-Gebiet	53.624910	10.191612	
Q1724036	Stephansplatz	Platz	53.557683	9.988653	
Q21043599	Stern-Wywiol Galerie	Kunstgalerie	53.556944	10.003889	
Q2345735	Sternbrücke (Hamburg)	Eisenbahnbrücke	53.561389	9.955000	
Q1592	Sternschanze	Stadtteil von Hamburg	53.561667	9.962222	
Q106540816	Sternschanze	S-Bahnstation	53.564370	9.969220	
Q2345940	Sternschanzenpark	Park	53.564722	9.970556	
Q1689386	Sternwarte Altona	Sternwarte	53.545833	9.943611	
Q102163472	Stiftstraße 69	Schulgebäude	53.554810	10.021420	Stiftstraße 69
Q28733623	Stiftung Centralbibliothek für Blinde	Bibliothek	53.572130	10.014350	Herbert-Weichmann-Straße 44/46, 22085 Hamburg
Q30261296	Stiftung Hanseatisches Wirtschaftsarchiv	Kulturinstitut	53.549465	9.991506	
Q2349011	Stiftung Historische Museen Hamburg	Museum	53.551111	9.973056	
Q28738379	Stiftung Historische Museen Hamburg, Museum für Hamburgische Geschichte, Bibliothek	Museumsbibliothek	53.551190	9.973480	Holstenwall 24, 20355 Hamburg
Q28738362	Stifung Historische Museen Hamburg, Museum der Arbeit, Bibliothek	Bibliothek	53.585860	10.045860	Wiesendamm 3, 22305 Hamburg
Q2349626	Stillhorn	Territorium	53.491944	10.028333	
Q2350257	Stintfang	Hügel	53.546111	9.972222	
