Item	Bezeichnung	ist ein	lat	lon	Straße
Q5644290	Bahnhof Hamburg Airport	S-Bahnstation	53.632311111111115	10.006647222222222	Flughafenstraße 1
Q111317620	Freiwillige Feuerwehr Francop	Freiwillige Feuerwehr	53.50578	9.87611	Hohenwischer Straße 89
Q98842754	Schule Fuchsbergredder	Schulgebäude	53.56128	10.12165	Dringsheide 10
Q105658745	Schule Humboldtstraße 89	Schulgebäude	53.57637	10.02196	Humboldtstraße 89
Q93975098	Schule Tonndorf	Schulgebäude	53.58705	10.13025	Rahlaukamp 1a
Q1573128	Hamburger Seemannskirchen	Kirchengebäude	53.54603889	9.975135	
Q1422348	St. Lukas	Kirchengebäude	53.63416667	10.01888889	
Q65982888	Schule Kielortallee	Schulgebäude	53.57208	9.97406	Kielortallee 18
Q75177199	Hamburg-Elbbrücken	S-Bahnstation	53.535	10.0249	
Q15850587	Theater an der Elbe	Musical-Theater	53.539778	9.974779	
Q1233759	Docks	Nachtclub	53.54925	9.96452778	
Q112571536	Burstahhof	Gebäude	53.548469	9.989365	
Q96324153	Schule Budapester Straße	Schulgebäude	53.55497	9.96624	Budapester Straße 58
Q60852837	Blüse Neuwerk	Feuerblüse	53.922096	8.487357	
Q460264	St.-Pauli-Elbtunnel	Straßentunnel	53.544	9.9665	
Q91629430	Nelson-Mandela-Schule	Schule	53.4938	10.01405	
Q66686355	Heinrich-Wolgast-Schule	Schule	53.55619	10.01141	
Q73383505	Schule Moorflagen	Grundschule	53.64206	9.94421	
Q105687133	Schule Anckelmannstraße	Schulgebäude	53.55306	10.03273	Anckelmannstraße 10
Q28066612	Spiegel-Kantine	Kantine	53.55111111	10.00944444	
Q69496480	Lessing-Theater	abgegangenes Bauwerk	53.55547	9.9888	
Q18632090	Uhlenhorster Fährhaus	Gebäude	53.575111	10.006571	
Q18629236	Gartenhaus Fontenay	Gebäude	53.56335	9.994811	
Q105836621	Schule Weidemoor	Schulgebäude	53.51253	10.15948	Weidemoor 1
Q111440936	Bauernstegel 3	Schulgebäude	53.47908	10.05415	Bauernstegel 3
Q66220777	Schule Ratsmühlendamm	Grundschule	53.6262	10.02094	
Q60747679	Volksoper Hamburg	Opernhaus	53.5503	9.96842	
Q34474443	Radiant Kino	Kino	53.58432	10.04854	Bramfelder Straße 42, Barmbek-Nord, Hamburg
Q21561366	Alter Leuchtturm Pagensand-Süd	Leuchtturm	53.54405	9.91458	
Q322276	S-Bahnhof Jungfernstieg	S-Bahnstation	53.553611	9.9925	
Q180052	U-Bahnhof Lohmühlenstraße	U-Bahnhof	53.556944	10.02	
Q14370908	Elbe-Einkaufszentrum	Einkaufszentrum	53.57055556	9.86222222	Osdorfer Landstraße 131 – 135, 22609 Hamburg
Q1428399	Fliegende Bauten Hamburg	Theatergebäude	53.551917	9.971556	
Q294799	AMD Akademie Mode & Design	Schule	53.56708333	10.00036111	
Q96349042	Schule Neustädter Straße	Volksschule	53.55371	9.98091	Neustädter Straße 60
Q108560081	Feuerwache Altona	Feuerwehrhaus	53.54969	9.94474	Mörkenstraße 36
Q83489240	August-Hermann-Francke-Schule Uhlenhorst	weiterführende Schule	53.57319	10.0287	Bachstraße 13
Q1313918	Elisabethkirche	Kirchengebäude	53.6075	9.90944444	Eidelstedter Dorfstraße 25
Q65718593	Good School Hamburg	Volkshochschule (Deutschland)	53.56248	9.96665	Lagerstraße 36, 20357 Hamburg
Q19601669	Bahnhof Burgwedel	Bahnhof	53.647626	9.908458	
Q2246310	Schmidt Theater	Theatergebäude	53.549154	9.963862	
Q66437907	Schule Turmweg	Grundschule	53.5714	9.99237	
Q108545288	Kinder-UKE	Universitätsklinikum	53.59136111111111	9.980194444444445	Martinistraße 52, 20246 Hamburg
Q114332183	Campusschule Hafencity	Stadtteilschule	53.54133	10.00729	Am Hannoverschen Bahnhof 27
Q15041844	Atlantic-Haus	Bürogebäude	53.547605	9.967357	
Q4016141	U-Bahnhof Volksdorf	U-Bahnhof	53.65055556	10.16305556	
Q98930377	Schule Rahewinkel	Schulgebäude	53.52773	10.15366	Rahewinkel 9
Q2323379	St. Trinitatis	Hauptkirche	53.54833333	9.95027778	
Q115311344	Landhaus Eichenlust	Landhaus	53.55099999999999	9.8636801	Baron-Voght-Straße 27, 22609 Hamburg
Q1664496	Inselschule Neuwerk	Einklassenschule	53.91935	8.49022	
Q3964	Hamburger Hafen	Seehafen	53.54	9.98277778	
Q317150	Christianeum	Gymnasium	53.55772	9.87328	Otto-Ernst-Straße 34
Q894009	Bornplatzsynagoge	Synagoge	53.56802778	9.98322222	
Q98538735	Schule Isestraße	Schulgebäude	53.58364	9.99245	Isestraße 144-146
Q96747194	Schule Langbargheide	Schulgebäude	53.59646	9.89054	Langbargheide 40
Q106189731	Schule Kamminer Straße	Schule in öffentlicher Trägerschaft	53.61881	10.14196	Kamminer Straße 4
Q101007213	Schule Rahlstedter Höhe	Schulgebäude	53.60023	10.13116	Ahrenshooper Straße 1
Q108899692	Schule Hausbrucher Bahnhofstraße	Schulgebäude	53.47418	9.89331	Hausbrucher Bahnhofstraße 19
Q70585725	S-Bahnhof Hamburg-Altona	S-Bahnstation	53.551944444444445	9.935	
Q111655789	Schule Karl-Theodor-Straße	Schulgebäude	53.54864	9.93003	Karl-Theodor-Straße 18
Q1610621	Ballettschule des Hamburg Ballett	Ballettschule	53.56166667	10.06138889	
Q100447920	Restaurant Randel	Gebäude	53.646737	10.087295	
Q56425966	Rudolf-Steiner-Schule Harburg	weiterführende Schule	53.46099	9.8896	Ehestorfer Heuweg 82
Q90544408	Schule Maretstraße	Schule	53.4541	9.98189	Maretstraße 50
Q113499777	Freiwillige Feuerwehr Sasel	Freiwillige Feuerwehr	53.65485	10.11046	Saseler Parkweg 1
Q86218157	Schule An der Isebek	Schulgebäude	53.57555	9.96812	Bismarckstraße 83
Q91318675	Schule an der Burgweide	Schulgebäude	53.48715	10.02378	Karl-Arnold-Ring 13
Q45476599	SS-Baubrigade II, Hamburg	Konzentrationslager	53.549999	10	
Q77038955	Schule Rungwisch	Schulgebäude	53.61135	9.91104	Rungwisch 23
Q111901527	Grindelallee 100	Gebäude	53.56751	9.98108	Grindelallee 100
Q1021113	Bürgerhaus Koralle	Kulturzentrum	53.651574	10.163257	Kattjahren 1, 22359 Hamburg
Q2551788	Wasserturm Hamburg-Rothenburgsort	Turm	53.53194444	10.04183333	
Q108566867	St. Marien	Kirchengebäude	53.550871	9.925228	
Q800176	Birdland	Jazzclub	53.5784	9.9624	Gärtnerstraße
Q27920019	Gymnasium Lerchenfeld	Schule	53.568938888889	10.0299	Lerchenfeld 10
Q61310657	Christ-König-Kirche (Hamburg-Lokstedt)	Kirchengebäude	53.597528	9.960639	
Q104218816	Schule Eckerkoppel	Schulgebäude	53.59856	10.11489	Berner Heerweg 99
Q108936733	Schule In der alten Forst	Schulgebäude	53.44851	9.93658	In der Alten Forst 1
Q66004142	Gymnasium Ohmoor	Gymnasium	53.64186	9.96171	Sachsenweg 76
Q17522111	Contemporary Dance School Hamburg	Schule	53.56351	9.92118	
Q1573051	Hamburger Konservatorium	Musikschule	53.58042778	9.79716944	
Q1803869	Landsitz Gustav Godeffroy	Villa	53.55835	9.822511	
Q1025623	Café Keese (Hamburg)	Diskothek	53.55014	9.96639	
Q105755159	Schule Schulkamp	Schulgebäude	53.5526	9.847	Schulkamp 1-3
Q96621117	Schule Lutterothstraße 78-80	Schulgebäude	53.58192	9.94644	Lutterothstraße 78-80
Q108308191	Schule Scheeßeler Kehre	Schulgebäude	53.42669	9.98713	Scheeßeler Kehre 2
Q47515434	KZ Hamburg-Wilhelmsburg	Konzentrationslager	53.5226	9.97972	
Q1375224	Europa Passage	Einkaufszentrum	53.55136	9.99638	Ballindamm 40, 20095 Hamburg
Q2804233	U-Bahnhof Burgstraße	U-Bahnhof	53.5555107	10.0417534	
Q106314947	Musikpavillon Planten un Blomen	Pavillon	53.562916666666666	9.980166666666667	
Q28375608	Unterfeuer Altenwerder	Leuchtturm	53.49645	9.9399333333333	
Q98637369	Schule Steinadlerweg	Schulgebäude	53.55202	10.10694	Steinadlerweg 26
Q106086537	Alte Schule Cranz	Schulgebäude	53.53551	9.78011	Estedeich 102
Q21035551	Gut Höltigbaum	Villa	53.609773	10.190869	
Q19312165	Zürichhaus	Bürogebäude	53.5479702	9.9950256	
Q96193592	Schule Lohkampstraße	Schulgebäude	53.61253	9.88777	
Q106778699	Berufliche Schule Stahl- und Maschinenbau	Berufsschule	53.55989	10.03045	Angerstraße 7-11
Q113772602	Freiwillige Feuerwehr Neugraben	Freiwillige Feuerwehr	53.47406	9.86242	In de Krümm 50
Q18625342	Heinrich-Hertz-Schule	Schule	53.59247208	10.01111126	Grasweg 72 – 76, 22303 Hamburg
Q6591260	U-Bahnhof Lattenkamp	U-Bahnhof	53.599889	9.994581	
Q19963931	Helios Endo-Klinik Hamburg	Krankenhaus	53.5512268	9.9551637	
Q106521764	Sedanstraße 19	Universitätsgebäude	53.56923	9.97773	Sedanstraße 19
Q109744410	Schule Königstraße	Schulgebäude	53.5481	9.94678	Struenseestraße 20-32
Q65999288	Gymnasium Dörpsweg	Schulgebäude	53.608501	9.9129907	Dörpsweg 10
Q104247467	St. Olaf	Kirchengebäude	53.553583	10.098222	
Q7769600	Top Ten Club	Diskothek	53.54975	9.959480555555556	
Q15855624	Zeisehallen	Fabrik	53.554	9.927	
Q53170776	Gustav-Radbruch-Haus	Studentenwohnheim	53.553645	10.028611	
Q111388269	Zollenspieker Fährhaus	Verwaltungsgebäude	53.39862	10.18429	Zollenspieker-Hauptdeich 143, 21037 Hamburg
Q109829705	Kirchenhang 33	Schulgebäude	53.45437	9.95585	Kirchenhang 33
Q1398047	U-Bahnhof Wandsbek-Gartenstadt	U-Bahnhof	53.59255	10.07643	
Q105626768	Norderschule Finkenwerder	Kinder- und Jugendfreizeiteinrichtung	53.5328	9.87724	Norderschulweg 7
Q66001171	Dulsbergbad	Schwimmbad	53.58679	10.07282	
Q2466059	U-Bahnhof Saarlandstraße	U-Bahnhof	53.58888889	10.0325	
Q88769171	Schule Arnkielstraße	Schulgebäude	53.56383	9.95312	Arnkielstraße 2
Q98961645	U-Bahnhof Hellkamp	U-Bahnhof	53.579444	9.948889	
Q83613574	Schule Brucknerstraße 1	Schulgebäude	53.58283	10.03921	Brucknerstraße 1
Q96768845	Schule Franzosenkoppel	Schulgebäude	53.60813	9.8729	Franzosenkoppel 118
Q114876823	Sophienterrasse 14	Gebäude	53.57615	9.99605	Sophienterrasse 14
Q47515847	KZ Hamburg-Rothenburgsort	Konzentrationslager	53.5432	10.0438	
Q24287607	Wälderhaus	Museum	53.496124	10.003101	
Q18816353	Grundwasserwerk Tonndorf	Wohngebäude	53.578837	10.107583	
Q1450671	École Française de Hambourg Antoine-de-Saint-Exupéry	Schule	53.60455	9.957962	
Q19297186	Neuer Dovenhof	Bürogebäude	53.54814	9.99723	
Q19601658	Bahnhof Hörgensweg	Bahnhof	53.617118	9.903541	
Q91442810	Grundschule Stübenhofer Weg	Schulgebäude	53.48319	10.01504	Stübenhofer Weg 20
Q102114376	Schule Schwenckestraße 91-93	Schulgebäude	53.57977	9.95038	Schwenckestraße 91-93
Q105529142	Freiluftschule Wohldorf	Schullandheim	53.69787	10.12781	Bredenbekstraße 61
Q70079885	Schule Hinsbleek	Grundschule	53.65079	10.07383	
Q19851684	Generalkonsulat der Volksrepublik China in Hamburg	Generalkonsulat	53.54736111111111	9.878472222222221	
Q62092128	Japanisches Generalkonsulat Hamburg	Generalkonsulat	53.55138888888889	9.993611111111111	
Q50036839	Madizinisches Versorgungszentrum Prof. Mathey, Prof. Schofer	Gesundheitsorganisation	53.560692	9.809686	
Q106641512	Schule Redderbarg	Schulgebäude	53.6811	10.10338	Redderbarg 46-48
Q66004193	Gymnasium Othmarschen	Gymnasium	53.553980555555555	9.882819444444445	Walderseestraße 99
Q35191095	Südseehaus	Kontorhaus	53.551944444444	10.004166666667	
Q1312503	Jazzclub im Stellwerk	Jazzclub	53.456293	9.991656	
Q83784643	Grundschule Sachsenweg	Schulgebäude	53.64113	9.96018	Sachsenweg 74
Q12307568	Benedikte-Kirche	Kirchengebäude	53.54662	9.97762	
Q2804230	U-Bahnhof Alsterdorf	U-Bahnhof	53.60638889	10.01166667	
Q19279595	Feuerwache Innenstadt	Feuerwehrhaus	53.54618	9.98253	
Q65998730	Brecht-Schule	Privatschule	53.551258	10.0180778	
Q9187671	Gnadenkirche	orthodoxe Kirche	53.557594	9.976072	
Q65240895	Marion-Dönhoff-Gymnasium	Gymnasium	53.57165	9.80633	Willhöden 74
Q113840251	Schule Curschmannstraße	Schulgebäude	53.58781	9.97607	Curschmansstraße 39
Q105221992	Hochbunker August-Lütgens-Park	Hochbunker	53.55687	9.94898	
Q1607806	St. Peter	Kirchengebäude	53.60738889	9.97647222	
Q26794478	Theater in der Washingtonallee	Theatergebäude	53.549702	10.089395	
Q34379042	Metropolis Kino	Kino	53.55626	9.98892	Kleine Theaterstraße 10, 20345 Hamburg
Q15125729	Rialto Lichtspiele	Kino	53.518317	9.983968	Vogelhüttendeich 30, 21107 Hamburg
Q2142054	Reitbrooker Mühle	Holländerwindmühle	53.46709432	10.17200679	
Q1270226	KZ-Außenlager Hamburg-Eidelstedt	Konzentrationslager	53.549999	10	
Q108922262	Schule Fischbeker Moor	Schulgebäude	53.47397	9.83728	Fischbeker Moor 6
Q1558060	Gymnasium Alstertal	Gymnasium	53.6325	10.01861111	Erdkampsweg 89
Q104216876	Ochsenwerder Kirchenschule	Schulgebäude	53.4743	10.08239	Graumanntwiete 5
Q109299967	Freiwillige Feuerwehr Moorburg	Freiwillige Feuerwehr	53.49256	9.93207	Moorburger Elbdeich 221
Q27943062	Kristall Tower	Wohnhochhaus	53.543965	9.944503	
Q110768291	Campus Bergedorf	Campus	53.49426111111111	10.19973888888889	Ulmenliet 20
Q34378820	Emelka-Palast	Kino	53.57641	9.95048	Osterstraße 124, 20255 Hamburg
Q16220806	Bahnhof Rothenburgsort	S-Bahnstation	53.53841	10.04401	Billhorner Deich 77
Q91021583	Schule Appelhoff	Schulgebäude	53.60667	10.05894	Appelhoff 2
Q106421247	Schule Niendorfer Marktplatz	Schulgebäude	53.61778	9.9477	Niendorfer Marktplatz 5-7
Q1425902	St. Erich	Filialkirche	53.53611111	10.03805556	
Q62056757	Villa Rücker	Landhaus	53.553656	10.065986	
Q113494406	Cuxhavener Straße 400	Schulgebäude	53.47281	9.84301	Cuxhavener Straße 400
Q106871411	Zentrum für Schulbiologie und Umwelterziehung	Schule in öffentlicher Trägerschaft	53.56455	9.85635	Hemmingstedter Weg 142
Q1308438	Hl. Dreieinigkeits-Kirche	Kirchengebäude	53.55638889	10.00777778	
Q66086082	Schule Forsmannstraße	Grundschule	53.58477	10.0138	
Q110413539	Amalie-Dietrich-Haus		53.56927	9.98504	Bieberstraße 6
Q91629628	Grundschule Kirchdorf	Grundschule	53.49255	10.01016	
Q15805721	Facharztklinik Hamburg	Krankenhaus	53.588356	9.972861	
Q102271786	Schulhaus Bogenstraße 59	Schulgebäude	53.57551	9.97065	Bogenstraße 59
Q108771846	Luruper Hauptstraße 132	Schulgebäude	53.59081	9.87392	Hauptstraße 132
Q106558963	Aueschule Finkenwerder	Schulgebäude	53.52766	9.88513	Ostfrieslandstraße 91
Q1317770	Dovenhof	Kontorhaus	53.546966	9.997749	
Q66592721	Schule Telemannstraße	Schulgebäude	53.57836	9.95284	
Q1650147	U-Bahnhof Ritterstraße	U-Bahnhof	53.56722222	10.04472222	
Q106380967	Schule Gustav-Falke-Straße	Schulgebäude	53.57351	9.97339	Gustav-Falke-Straße 21
Q71147090	Kapstadtring 2 und 4	Gebäudekomplex	53.60138888888889	10.029166666666667	
Q66760112	Franz-von-Assisi-Schule	katholische Bekenntnisschule	53.58486	10.05569	
Q106468643	Schule Schwarzenbergstraße	Schulgebäude	53.46329	9.97475	Schwarzenbergstraße 72
Q15103437	U-Bahnhof Kiwittsmoor	U-Bahnhof	53.6749477	10.0161195	
Q2801514	St. Bonifatius	Pfarrkirche	53.50438	9.9859	
Q100346301	Schulstandort Neumoorstück	Schulgebäude	53.47854	9.86762	Neumoorstück 1
Q1622237	Hochschule für bildende Künste Hamburg	staatliche Universität	53.56757	10.03132	
Q1759209	Leuchtfeuer Bunthaus	Holz-Leuchtturm	53.45685833	10.06906111	
Q92192264	Produktionsschule Barmbek	Schule	53.58777777777778	10.03888888888889	
Q2152282	Riepenburg	Burg	53.4018	10.208	
Q91231682	Schule Karl-Arnold-Ring	Schulgebäude	53.48727	10.02212	Karl-Arnold-Ring 11
Q108320018	Schule Voßberg	Volksschule	53.59194	10.01069	Voßberg 19-21
Q2026630	Operettenhaus	Theatergebäude	53.54944444	9.96694444	
Q63098932	Emilie-Wüstenfeld-Gymnasium	Gymnasium	53.57147	9.97265	Bundesstraße 78
Q89100083	Schule Rothestraße		53.54865	9.92898	Rothestraße 22
Q79030177	Katholische Schule Am Weiher	Grundschule	53.57725	9.95776	
Q1313651	Fleetstreet	Theatergebäude	53.548503	9.984298	
Q1494448	Joop van den Ende Academy	Schule	53.5438	9.98763056	Kehrwieder 6, 20457 Hamburg
Q826484	U-Bahnhof Stephansplatz	U-Bahnhof	53.55861111	9.98916667	
Q78812452	Fama Filmtheater	Kino	53.597674	9.86189	
Q1697573	Justizvollzugsanstalt Vierlande	Justizvollzugsanstalt	53.426412	10.229259	
Q15107426	Baumhaus	Konzerthaus	53.54388889	9.98166667	
Q2552774	Wattyhaus	Kontorhaus	53.55	9.99866667	
Q2494414	Unilever-Haus (HafenCity)	Unternehmensstandort	53.539083333333	9.9933888888889	
Q1742778	Kirche am Rockenhof	Kirchengebäude	53.65083333	10.16472222	
Q106519847	Berufsschule Dratelnstraße 24	Schulgebäude	53.50035	10.00354	Dratelnstraße 24
Q42231504	Vattenfall-Gebäude	Bürogebäude	53.607777777778	10.024722222222	
Q11877023	Verkehrsstation Hamburg Elbbrücken	Bahnhof	53.5345	10.0245	
Q19280108	Fölsch-Block	Gebäude	53.551143	9.994431	
Q1901084	Marktkirche Poppenbüttel	Kirchengebäude	53.658789	10.086115	Poppenbüttler Markt 2, 22399 Hamburg
Q91915261	Schule Perlstieg	Schulgebäude	53.50427	9.99394	Perlstieg 1
Q1331557	Imperial Theater	Theatergebäude	53.55005611	9.96746306	
Q92598718	Gorch-Fock-Schule	Schulgebäude	53.56428	9.8011	Karstenstraße 22
Q1572914	Hamburg Lübecker Bahnhof	Bahnhof	53.5503	10.0186	
Q28375610	Oberfeuer Altenwerder	Leuchtturm	53.49506	9.939997	
Q1278151	Klinkerwerk	Gebäude	53.43055556	10.23361111	
Q106229543	Schulstandort Bundesstraße 94	Schule in öffentlicher Trägerschaft	53.57245	9.96844	Bundesstraße 94
Q69082639	Freilichtbühne im Stadtpark Harburg	Freilichtbühne	53.445175	9.973054	
Q1454081	Magazin		53.59972222	10.00416667	Fiefstücken 8a, 22299 Hamburg
Q96481746	Schule Pröbenweg	Schulgebäude	53.5534	10.05052	Pröbenweg 24
Q102225456	Schule Ochsenwerder	Schulgebäude	53.47245	10.0735	Elversweg 44
Q1286074	Front	Diskothek	53.55083333	10.02583333	
Q105957285	Schule Heidstücken	Schulgebäude	53.61586	10.093	Heidstücken 33
Q109730513	Horster Damm 170	Schulgebäude	53.45544	10.28412	Horster Damm 170
Q34378696	B-Movie	Kino	53.55437	9.96123	Brigittenstraße 5, 20359 Hamburg
Q98094864	Katholische Schule St. Paulus	Schulgebäude	53.54027	10.10888	Öjendorfer Weg 14
Q109884378	Residenz des japanischen Generalkonsuls in Hamburg		53.58134	9.99846	Leinpfad 6
Q26219754	Fleetschlösschen	Gebäude	53.544488888889	9.9979222222222	
Q107972775	Schule Tegelweg	Schulgebäude	53.6013	10.1089	Tegelweg 104
Q106371754	Grindelallee 117	Universitätsgebäude	53.56897	9.97904	Grindelallee 117
Q108433749	Sandwisch 66	Schulgebäude	53.5122	10.08421	Sandwisch 66
Q69496617	Ufa-Palast	abgegangenes Bauwerk	53.55581	9.98726	Dammtorstraße 1 / Valentinskamp 91, Hamburg-Neustadt
Q22341347	Bahnhof Hamburg-Tonndorf	Bahnhof	53.586394444444	10.123030555556	Sonnenweg 6
Q28661148	Stadthalle Hamburg	Mehrzweckhalle	53.59218	10.02955	
Q1821374	Leuchtfeuer Seemannshöft	Molenfeuer	53.54003611	9.87845833	
Q66382940	Schule auf der Uhlenhorst	Grundschule	53.57789	10.01781	
Q95985256	Schule Klein Flottbeker Weg	Schulgebäude	53.55303	9.8834	Klein Flottbeker Weg 64
Q827138	Bahnhof Hamburg Berliner Tor	S-Bahnstation	53.552687	10.024933	Berliner Tordamm 10
Q96376285	Am Sandtorkai 1	Gebäude	53.544054	9.996341	
Q1584382	U-Bahnhof Farmsen	U-Bahnhof	53.607222	10.117778	
Q83365207	Bürogebäude Saarlandstraße 30	Bürogebäude	53.58759	10.03383	Saarlandstraße 30
Q114134042	Freiwillige Feuerwehr Pöseldorf	Freiwillige Feuerwehr	53.56456	9.9746	Schröderstiftstraße 13
Q23786557	Tiefbunker Dag-Hammarskjöld-Platz	Tiefbunker	53.558588888889	9.9913888888889	
Q53224686	Umspannwerk Neuhof	Umspann- oder Schaltanlage	53.515833333333	9.9616666666667	
Q104869958	Kleine Freiheit 68	Schulgebäude	53.55254	9.95729	Kleine Freiheit 68
Q875365	Mariendom	Kathedrale	53.549255	9.997706	
Q38643723	Helios Mariahilf Klinik Hamburg	Krankenhaus	53.47074	9.9380801	
Q2551790	Wasserturm Hamburg-Winterhude	Turm	53.59722222	10.00888889	
Q1407572	Theater in der Basilika	Theatergebäude	53.55633	9.925797	
Q1572904	Hamburg Hannoverscher Bahnhof	Bahnhof	53.543083333333335	10.004722222222222	
Q15076918	U-Bahnhof Fuhlsbüttel	U-Bahnhof	53.6325	10.0264	
Q96337571	Fux Lichtspiele	Kino	53.558489	9.944547	
Q30193257	Colosseum	Gebäude	53.485445	10.213042	
Q106091467	Schule Arp-Schnitger-Stieg	Schule in öffentlicher Trägerschaft	53.51624	9.81026	Arp-Schnitger-Stieg 19
Q1591849	Wilhelm-Gymnasium	Schule	53.57403056	9.99686111	Klosterstieg 17
Q106653192	Christophorus-Schule	Schulgebäude	53.67579	10.1355	Bergstedter Chaussee 205
Q69997166	Louise-Weiss-Gymnasium	Europaschule	53.55442	10.04641	Ebelingplatz 8
Q101552579	Schule Surenland	Schulgebäude	53.614	10.10605	Bramfelder Weg 121
Q108566801	St. Bruder Konrad	Kirchengebäude	53.59468	9.85312	Am Barls 238
Q96143223	Schule Wesperloh	Schulgebäude	53.57559	9.86145	Wesperloh 19
Q98934360	Grundschule Mümmelmannsberg	Schulgebäude	53.52875	10.14016	Mümmelmannsberg 54, 22115 Hamburg
Q69351872	Operettenhaus	abgegangenes Bauwerk	53.54951	9.96708	
Q18006488	Rüschkanal	Yachthafen	53.536283	9.856324	
Q100862633	Förderschule Brucknerstraße	Schulgebäude	53.5829	10.03737	Brucknerstraße 17
Q700824	Hochschule für Musik und Theater Hamburg	Konservatorium	53.57055556	9.99888889	
Q90669617	August-Hermann-Francke-Schule Bahrenfeld	Schulgebäude	53.56194	9.9077	Händelstraße 11
Q114509488	St.-Annen-Kirche	abgegangenes Bauwerk	53.547519	10.022467	
Q101513784	Dankeskirche	Kirchengebäude	53.589306	10.180444	
Q105973722	Schule Marschweg	Schule in öffentlicher Trägerschaft	53.58433	9.76193	Marschweg 10
Q22341410	Bahnhof Hamburg-Rahlstedt	Bahnhof	53.6048	10.15435	Rahlstedter Bahnhofstraße 4
Q56426028	Rudolf-Steiner-Schule Bergedorf	Waldorfschule	53.48503	10.21717	
Q104176901	Roots	Holzhaus	53.53812	10.0204	
Q1895915	Maria Grün	Pfarrkirche	53.56111111	9.82333333	Schenefelder Landstraße 3
Q39099864	Logenhaus der Vereinigten fünf Hamburgischen Logen	Gebäude	53.557	9.987	
Q93338233	Bugenhagenschule Groß Flottbek	Schulgebäude	53.57336	9.8692	Bei der Flottbeker Mühle 28
Q1979473	Neue Burg	Niederungsburg	53.547543	9.99129	
Q16552799	Osterkirche (Hamburg-Ottensen)	Kirchengebäude	53.555068	9.932507	
Q66103050	Goldbek-Schule	Schulgebäude	53.58602	10.01099	
Q52690491	U-Bahnhof Berliner Tor	U-Bahnhof	53.553382	10.023099	
Q650270	Bahnhof Hamburg-Altona	S-Bahnstation	53.55194444	9.935	Scheel-Plessen-Straße 17, 22765 Hamburg
Q108749847	Schule Luruper Hauptstraße	Schulgebäude	53.59055	9.87292	Luruper Hauptstraße 131/133
Q826773	U-Bahnhof Meßberg	U-Bahnhof	53.547778	9.999722	
Q34378891	Harmonie Lichtspiele	Kino	53.57121	10.06314	Wandsbeker Marktstraße 35, 22041 Hamburg
Q98768912	Montessori-Schule Schäferkampsallee	Schulgebäude	53.56823	9.96767	Schäferkampsallee 27
Q19462857	Bahnhof Kornweg	S-Bahnstation	53.6325	10.054444444444	Tornberg 33
Q1417831	U-Bahnhof Sierichstraße	U-Bahnhof	53.59027778	10.00111111	
Q1618867	Kaispeicher A	Kaispeicher	53.54138889	9.98416667	
Q90818602	Schule Windmühlenweg	Schulgebäude	53.56699	9.87012	Windmühlenweg 17
Q14551353	Dietrich-Bonhoeffer-Kirche (Hamburg-Rahlstedt)	Kirchengebäude	53.61794444	10.14188889	
Q2408858	Thaliahof	Bürogebäude	53.55166667	9.99805556	
Q1719263	KZ-Außenlager Hamburg-Hammerbrook	Konzentrationslager	53.55075	10.02238889	
Q639118	Internationaler Seegerichtshof	Gerichtsgebäude	53.551111111111	9.8508333333333	
Q100741724	Ausschläger Elbdeich 3	Wohngebäude	53.5301	10.044380555555556	
Q25388618	Bullerei	Restaurant	53.563055555556	9.9661111111111	
Q66475528	Schule Lehmweg 14	Schulgebäude	53.58009	9.97723	
Q1268327	Stadtcafé Ottensen	Gebäude	53.554137	9.919651	
Q2567421	Wichern-Schule	Hilfsorganisation	53.555	10.06972222	Horner Weg 164
Q60745356	Ballhaus Alkazar	Cabaret	53.54972	9.96057	Reeperbahn 110 – 114, Hamburg
Q1475125	Horrorhaus	Bürogebäude	53.55636	10.01885	
Q439225	Altes Hafenamt Hamburg	Hotel	53.54152778	9.99557222	
Q1431799	Werk- und Zuchthaus	Zuchthaus	53.552305	9.996748	
Q63439545	Blohm + Voss-Werft	Werft	53.539	9.962	
Q110151777	Alsterufer 27, 28	Gebäude	53.56214	9.99703	Alsterufer 27-28
Q23774735	Segelflugplatz Boberg	Segelfluggelände	53.514722222222	10.144166666667	
Q72712047	Schule Krohnstieg	Schulgebäude	53.64765	10	Krohnstieg 107
Q30909571	Polnisches Generalkonsulat in Hamburg	Generalkonsulat	53.60955	10.053624	Gründgensstraße 20, 22309 Hamburg
Q60813977	Kleiner Leuchtturm Neuwerk	Bake	53.919330555556	8.4900277777778	
Q83852784	Schule Ballerstaedtweg	Schulgebäude	53.61193	10.03408	
Q100695327	Schule Borchertring	Schulgebäude	53.61784	10.06167	
Q113452723	Schule Eenstock	Schulgebäude	53.60539	10.09397	Eenstock 15
Q101111269	Schule Koppel	Schulgebäude	53.55968	10.01324	Koppel 96-98
Q19297115	Navigationsschule	Schule	53.546652	9.966561	
Q96376709	Fleethaus Hamburg-Harburg	Gebäude	53.465793	9.986438	
Q107245501	Nymphenweg 22	Fabrik	53.44133	9.97121	Nymphenweg 22
Q1259721	Fernmeldeturm Hamburg-Lohbrügge	Turm	53.499581	10.190611	
Q3997085	U-Bahnhof Trabrennbahn	U-Bahnhof	53.59805556	10.10194444	
Q110779079	Stapelfelder Straße 7	Schulgebäude	53.60588	10.1688	Stapelfelder Straße 7
Q61409678	Bieberhaus	Häuserblock	53.55466	10.00731	
